Name,YT Scope Project,
File,H:\Explicit_MPC_on_PLC\Quad-Tank\Data_Capture\Scope Project.csv,
Starttime of export,132660185944220000,Thursday, May 20, 2021,17:09:54.422
Endtime of export,132660187127720000,Thursday, May 20, 2021,17:11:52.772


Name,fActualValueToScope_1,Name,fActualValueToScope_2,Name,fOutToScope_1,Name,fOutToScope_2,Name,fSetpointValueToScope_1,Name,fSetpointValueToScope_2
35350,1.1752678155899048,35350,1.2497329711914063,35350,0,35350,0,35350,1,35350,1
35400,1.1737419366836548,35400,1.2530900239944458,35400,0,35400,0,35400,1,35400,1
35450,1.1706900596618652,35450,1.2533951997756958,35450,0,35450,0,35450,1,35450,1
35500,1.1673330068588257,35500,1.2570573091506958,35500,0,35500,0,35500,1,35500,1
35550,1.1694692373275757,35550,1.2637715339660645,35550,0,35550,0,35550,1,35550,1
35600,1.1728262901306152,35600,1.2787256240844727,35600,0,35600,0,35600,1,35600,1
35650,1.1828974485397339,35650,1.2878811359405518,35650,0,35650,0,35650,1,35650,1
35700,1.1996825933456421,35700,1.30497145652771,35700,0,35700,0,35700,1,35700,1
35750,1.2115848064422607,35750,1.3104647397994995,35750,0,35750,0,35750,1,35750,1
35800,1.2359995841979981,35800,1.3153476715087891,35800,0,35800,0,35800,1,35800,1
35850,1.2540055513381958,35850,1.3226722478866577,35850,0,35850,0,35850,1,35850,1
35900,1.2775049209594727,35900,1.3211463689804077,35900,0,35900,0,35900,1,35900,1
35950,1.2656025886535645,35950,1.3129062652587891,35950,0,35950,0,35950,1,35950,1
36000,1.2573626041412354,36000,1.30161452293396,36000,0,36000,0,36000,1,36000,1
36050,1.2607195377349854,36050,1.30405592918396,36050,0,36050,0,36050,1,36050,1
36100,1.2555314302444458,36100,1.2991728782653809,36100,0,36100,0,36100,1,36100,1
36150,1.2579729557037354,36150,1.2949002981185913,36150,0,36150,0,36150,1,36150,1
36200,1.2649922370910645,36200,1.2884914875030518,36200,0,36200,0,36200,1,36200,1
36250,1.2616350650787354,36250,1.2845240831375122,36250,0,36250,0,36250,1,36250,1
36300,1.2506484985351563,36300,1.2833033800125122,36300,0,36300,0,36300,1,36300,1
36350,1.2396619319915772,36350,1.270485520362854,36350,0,36350,0,36350,1,36350,1
36400,1.228064775466919,36400,1.2668232917785645,36400,0,36400,0,36400,1,36400,1
36450,1.2198247909545898,36450,1.2570573091506958,36450,0,36450,0.0031593203267469908,36450,1,36450,1
36500,1.2131108045578003,36500,1.2497329711914063,36500,0,36500,0,36500,1,36500,1
36550,1.2076174020767212,36550,1.2436292171478272,36550,0,36550,0.0062192482848520206,36550,1,36550,1
36600,1.2002930641174316,36600,1.2356944084167481,36600,0,36600,0.0026370589792456753,36600,1,36600,1
36650,1.1853389739990234,36650,1.227454423904419,36650,0.00051675542083899628,36650,0.0066516190683672261,36650,1,36650,1
36700,1.1777092218399048,36700,1.2176885604858398,36700,0,36700,0,36700,1,36700,1
36750,1.1703847646713257,36750,1.2100589275360107,36750,0.006067682280139014,36750,0.017663315889208372,36750,1,36750,1
36800,1.1624500751495361,36800,1.2012085914611816,36800,0.008324438541529644,36800,0.012217775855641253,36800,1,36800,1
36850,1.153904914855957,36850,1.1932737827301025,36850,0.01424700831437048,36850,0.016213622316229137,36850,1,36850,1
36900,1.1447492837905884,36900,1.1838129758834839,36900,0.026475599721455731,36900,0.017981322481934292,36900,1,36900,1
36950,1.1343730688095093,36950,1.1746574640274048,36950,0.032763008290758761,36950,0.016908148750485769,36950,1,36950,1
37000,1.1249122619628906,37000,1.1661123037338257,37000,0.049477510088224361,37000,0.021946637824070872,37000,1,37000,1
37050,1.113620400428772,37050,1.156651496887207,37050,0.055285196190202252,37050,0.02863072842055045,37050,1,37050,1
37100,1.1041595935821533,37100,1.1468856334686279,37100,0.051712472474649468,37100,0.025746680138667682,37100,1,37100,1
37150,1.0968352556228638,37150,1.1389508247375488,37150,0.077776862747118369,37150,0.035054512821530825,37150,1,37150,1
37200,1.0846278667449951,37200,1.1291848421096802,37200,0.076739665831116674,37200,0.036054393352803277,37200,1,37200,1
37250,1.076998233795166,37250,1.1209448575973511,37250,0.089365158283703769,37250,0.027851877928814654,37250,1,37250,1
37300,1.0675374269485474,37300,1.1148412227630615,37300,0.10256384085356841,37300,0.042935244334364131,37300,1,37300,1
37350,1.0580767393112183,37350,1.1050752401351929,37350,0.11648538594388808,37350,0.053171347732915375,37350,1,37350,1
37400,1.0486160516738892,37400,1.0959197282791138,37400,0.13442404760386906,37400,0.057124379667981173,37400,1,37400,1
37450,1.0385448932647705,37450,1.0879849195480347,37450,0.14449657816270861,37450,0.074175269540156519,37450,1,37450,1
37500,1.0299997329711914,37500,1.077913761138916,37500,0.14884898397970178,37500,0.082140382311346863,37500,1,37500,1
37550,1.0229804515838623,37550,1.0693686008453369,37550,0.16953618568866294,37550,0.0900622741470347,37550,1,37550,1
37600,1.0135196447372437,37600,1.0611286163330078,37600,0.18492546069734653,37600,0.10442859536943434,37600,1,37600,1
37650,1.0049746036529541,37650,1.0519729852676392,37650,0.2030831022597161,37650,0.11261648092590268,37650,1,37650,1
37700,0.99612414836883545,37700,1.0440382957458496,37700,0.22352298183958624,37700,0.13236449601603978,37700,1,37700,1
37750,0.98696857690811157,37750,1.034272313117981,37750,0.24116041076911082,37750,0.14662995870323972,37750,1,37750,1
37800,0.97842341661453247,37800,1.0254218578338623,37800,0.26653467685122895,37800,0.15234647384531433,37800,1,37800,1
37850,0.96865749359130859,37850,1.0184026956558228,37850,0.283596084759472,37850,0.18044446373729128,37850,1,37850,1
37900,0.96041744947433472,37900,1.0077211856842041,37900,0.30747336305429879,37900,0.18876961180417606,37900,1,37900,1
37950,0.95126199722290039,37950,1.000396728515625,37950,0.3318069868966963,37950,0.21140956377296902,37950,1,37950,1
38000,0.94210636615753174,38000,0.9909360408782959,38000,0.35838140889615033,38000,0.23207995143717025,38000,1,38000,1
38050,0.93264567852020264,38050,0.98178040981292725,38050,0.37252825726336425,38050,0.24846046565285557,38050,1,38050,1
38100,0.92562639713287354,38100,0.97354048490524292,38100,0.40458814660767478,38100,0.27300760595983942,38100,1,38100,1
38150,0.91586047410964966,38150,0.964079737663269,38150,0.42456815062498959,38150,0.28948698102823833,38150,1,38150,1
38200,0.90823084115982056,38200,0.95614492893218994,38200,0.45655434641859532,38200,0.31452044492597486,38200,1,38200,1
38250,0.89877009391784668,38250,0.94698935747146606,38250,0.48491605908347191,38250,0.3285023289658725,38250,1,38250,1
38300,0.88991975784301758,38300,0.939970076084137,38300,0.51732925074203673,38300,0.35187800244916012,38300,1,38300,1
38350,0.8804590106010437,38350,0.93173015117645264,38350,0.54507774433138345,38350,0.3726813016320969,38350,1,38350,1
38400,0.87191379070281982,38400,0.92410051822662354,38400,0.57276759659136811,38400,0.39811799603615378,38400,1,38400,1
38450,0.86367380619049072,38450,0.91586047410964966,38450,0.60689226062527635,38450,0.42559869246431625,38450,1,38450,1
38500,0.85451829433441162,38500,0.90731531381607056,38500,0.633232313447782,38500,0.45171237889974319,38500,1,38500,1
38550,0.84688866138458252,38550,0.89907526969909668,38550,0.65706835712706424,38550,0.47386198731689982,38550,1,38550,1
38600,0.84017455577850342,38600,0.89175081253051758,38600,0.702897801179978,38600,0.50433593358057283,38600,1,38600,1
38650,0.82979828119277954,38650,0.88320565223693848,38650,0.730312616559442,38650,0.53320964345608612,38650,1,38650,1
38700,0.82247382402420044,38700,0.87496566772460938,38700,0.75710341650699209,38700,0.5563774247126243,38700,1,38700,1
38750,0.81575977802276611,38750,0.867946445941925,38750,0.79767138872119614,38750,0.59135081375577758,38750,1,38750,1
38800,0.806909441947937,38800,0.85909605026245117,38800,0.82791105300827583,38800,0.6177481761869108,38800,1,38800,1
38850,0.79989016056060791,38850,0.85177159309387207,38850,0.85863403992738641,38850,0.65076777078487313,38850,1,38850,1
38900,0.79317605495452881,38900,0.843531608581543,38900,0.89926006707183359,38900,0.67768044524060322,38900,1,38900,1
38950,0.78493607044219971,38950,0.83651238679885864,38950,0.93468259543259113,38950,0.704942609683672,38950,1,38950,1
39000,0.77761167287826538,39000,0.82979828119277954,39000,0.97928860549675978,39000,0.7356185628867139,39000,1,39000,1
39050,0.7687612771987915,39050,0.82277899980545044,39050,1.0134767586114863,39050,0.76568745666122318,39050,1,39050,1
39100,0.7617419958114624,39100,0.81606495380401611,39100,1.0545034568234009,39100,0.80500573243722784,39100,1,39100,1
39150,0.7538071870803833,39150,0.807824969291687,39150,1.0959498199506839,39150,0.83231967554107533,39150,1,39150,1
39200,0.7458723783493042,39200,0.80172121524810791,39200,1.1411697200795559,39200,0.87002136060962143,39200,1,39200,1
39250,0.7373272180557251,39250,0.79409158229827881,39250,1.1783174482351875,39250,0.89477477669339767,39250,1,39250,1
39300,0.730307936668396,39300,0.78890347480773926,39300,1.2207750809858051,39300,0.94346540778649612,39300,1,39300,1
39350,0.72267830371856689,39350,0.77974790334701538,39350,1.2768743012201675,39350,0.97672876453264157,39350,1,39350,1
39400,0.712607204914093,39400,0.773033857345581,39400,1.3148700706721486,39400,1.008469751989028,39400,1,39400,1
39450,0.70558792352676392,39450,0.766930103302002,39450,1.3652343330568759,39450,1.0422078180403591,39450,1,39450,1
39500,0.69673752784729,39500,0.7608264684677124,39500,1.4169735974989353,39500,1.0789915962869567,39500,1,39500,1
39550,0.68758201599121094,39550,0.7544175386428833,39550,1.4589573759241121,39550,1.1197293656381746,39550,1,39550,1
39600,0.68025761842727661,39600,0.7473982572555542,39600,1.5049852938743369,39600,1.1652592702098352,39600,1,39600,1
39650,0.67262798547744751,39650,0.73946350812911987,39650,1.5508088293696611,39650,1.2131862234108242,39650,1,39650,1
39700,0.66530352830886841,39700,0.730918288230896,39700,1.5885229818090902,39700,1.2538164529819837,39700,1,39700,1
39750,0.65981018543243408,39750,0.72359383106231689,39750,1.6472174218782854,39750,1.2940935610902034,39750,1,39750,1
39800,0.650959849357605,39800,0.71657466888427734,39800,1.7025821277641702,39800,1.3421836450202294,39800,1,39800,1
39850,0.6424146294593811,39850,0.70833456516265869,39850,1.754419501000253,39850,1.3835459738673579,39850,1,39850,1
39900,0.634479820728302,39900,0.70131534337997437,39900,1.8087275366476825,39900,1.4264879855335835,39900,1,39900,1
39950,0.6262398362159729,39950,0.69429606199264526,39950,1.8539006009245909,39950,1.4770670090807123,39950,1,39950,1
40000,0.61983096599578857,40000,0.68605607748031616,40000,1.9130668424543744,40000,1.5224165350015542,40000,1,40000,1
40050,0.6112857460975647,40050,0.67873167991638184,40050,1.9684302924112687,40050,1.5673205932864887,40050,1,40050,1
40100,0.6033509373664856,40100,0.67171239852905273,40100,2.0309059609047306,40100,1.6183780184918246,40100,1,40100,1
40150,0.59419536590576172,40150,0.66377758979797363,40150,2.0814646144403066,40150,1.6678418288548942,40150,1,40150,1
40200,0.58717614412307739,40200,0.65614795684814453,40200,2.1328875031139289,40200,1.7163861009430974,40200,1,40200,1
40250,0.58046209812164307,40250,0.64882349967956543,40250,2.1976472616085911,40250,1.7644027607412385,40250,1,40250,1
40300,0.57161164283752441,40300,0.6418042778968811,40300,2.2566195943140697,40300,1.8169221593005205,40300,1,40300,1
40350,0.56367689371109009,40350,0.634174644947052,40350,2.3116322917898726,40350,1.8713830624856196,40350,1,40350,1
40400,0.556657612323761,40400,0.6262398362159729,40400,2.3717549191063787,40400,1.9227882969282646,40400,1,40400,1
40450,0.54902797937393188,40450,0.6189153790473938,40450,2.4357857990203,40450,1.9769225175918681,40450,1,40450,1
40500,0.54078799486160278,40500,0.6112857460975647,40500,2.4934153021387879,40500,2.0252566928113422,40500,1,40500,1
40550,0.53376871347427368,40550,0.60487687587738037,40550,2.5592279144980092,40550,2.0837131058838909,40550,1,40550,1
40600,0.52552872896194458,40600,0.59694206714630127,40600,2.6201386876468415,40600,2.1434943885008653,40600,1,40600,1
40650,0.51820433139801025,40650,0.58870202302932739,40650,7,40650,2.1918504801631067,40650,2,40650,1
40700,0.51057463884353638,40700,0.58259832859039307,40700,6.66929168561332,40700,2.2413289673471497,40700,2,40700,1
40750,0.502945065498352,40750,0.57679986953735352,40750,6.0650523197456163,40750,2.3010581989493395,40750,2,40750,1
40800,0.49562060832977295,40800,0.56947541236877441,40800,5.7723337439032782,40800,2.3605622437242517,40800,2,40800,1
40850,0.48768579959869385,40850,0.56215095520019531,40850,5.6529622752119542,40850,2.4186219818379784,40850,2,40850,1
40900,0.48188728094100952,40900,0.55513167381286621,40900,5.6583822785257967,40900,2.479031385301727,40900,2,40900,1
40950,0.47395244240760803,40950,0.54780727624893188,40950,5.7280563549512431,40950,2.5382083462591036,40950,2,40950,1
41000,0.46632283926010132,41000,0.54078799486160278,41000,5.8363199216165436,41000,2.5982599706599148,41000,2,41000,1
41050,0.45899838209152222,41050,0.53376871347427368,41050,5.969363648640412,41050,2.6607193372338425,41050,2,41050,1
41100,0.45167392492294312,41100,0.52644425630569458,41100,6.115966120852411,41100,2.7171737049036868,41100,2,41100,1
41150,0.4446546733379364,41150,0.52034056186676025,41150,6.0544161229541178,41150,2.7772061269887467,41150,2,41150,1
41200,0.47914060950279236,41200,0.51393169164657593,41200,6.4613463016128714,41200,2.847921468401442,41200,2,41200,1
41250,0.43488875031471252,41250,0.50569170713424683,41250,5.8713529169873109,41250,2.9109653434660965,41250,2,41250,1
41300,0.56886500120162964,41300,0.49867245554924011,41300,6.6647782840767933,41300,2.971817365974601,41300,2,41300,1
41350,0.47273170948028564,41350,0.4922635555267334,41350,6.3572328026407625,41350,3.0342777128162473,41350,2,41350,1
41400,0.55360579490661621,41400,0.48585468530654907,41400,6.7089545857348245,41400,3.1011641979302458,41400,2,41400,1
41450,0.52980130910873413,41450,0.47883540391921997,41450,7,41450,3.17152398616585,41450,2,41450,1
41500,0.47791987657546997,41500,0.47120577096939087,41500,7,41500,3.2287876966030167,41500,2,41500,1
41550,0.4763939380645752,41550,0.46601766347885132,41550,7,41550,3.29708224102442,41550,2,41550,1
41600,0.47242653369903564,41600,0.45930355787277222,41600,6.765864837974946,41600,3.3655949253713158,41600,2,41600,1
41650,0.52888578176498413,41650,0.45258951187133789,41650,6.9727900482330565,41650,3.4264962952658569,41650,2,41650,1
41700,0.52827543020248413,41700,0.44740137457847595,41700,6.8311004770316988,41700,3.489706935961546,41700,2,41700,1
41750,0.58961760997772217,41750,0.44221317768096924,41750,7,41750,3.5352833935496215,41750,2,41750,1
41800,0.58992278575897217,41800,0.44068726897239685,41800,7,41800,3.5286646332667466,41800,2,41800,1
41850,0.61220133304595947,41850,0.45014801621437073,41850,7,41850,3.5383619988755095,41850,2,41850,1
41900,0.6112857460975647,41900,0.4596087634563446,41900,7,41900,3.5718906351802171,41900,2,41900,1
41950,0.62135684490203857,41950,0.46632283926010132,41950,6.9764048804252372,41950,3.621866698198164,41950,2,41950,1
42000,0.64546644687652588,42000,0.47029021382331848,42000,7,42000,3.6711514542297383,42000,2,42000,1
42050,0.64058351516723633,42050,0.47395244240760803,42050,7,42050,3.640032475876561,42050,2,42050,1
42100,0.6280708909034729,42100,0.49256876111030579,42100,7,42100,3.7774872491882743,42100,2,42100,1
42150,0.67079687118530273,42150,0.48219245672225952,42150,7,42150,3.7872612145618492,42150,2,42150,1
42200,0.66591387987136841,42200,0.4913480281829834,42200,7,42200,3.6980660594746997,42200,2,42200,1
42250,0.68453013896942139,42250,0.520950973033905,42250,7,42250,3.8123024965671015,42250,2,42250,1
42300,0.69368571043014526,42300,0.51728874444961548,42300,6.8688263244784276,42300,3.7671868097989138,42300,2,42300,1
42350,0.7367168664932251,42350,0.539567232131958,42350,7,42350,3.8446758638148526,42350,2,42350,1
42400,0.6424146294593811,42400,0.54170358180999756,42400,6.8394480338343291,42400,3.8323171636655928,42400,2,42400,1
42450,0.7678457498550415,42450,0.55818355083465576,42450,7,42450,3.8505032745715972,42450,2,42450,1
42500,0.75563836097717285,42500,0.57039093971252441,42500,7,42500,3.9095145471523391,42500,2,42500,1
42550,0.74129462242126465,42550,0.574663519859314,42550,7,42550,3.924528017796884,42550,2,42550,1
42600,0.730307936668396,42600,0.58534502983093262,42600,7,42600,3.8814406100856118,42600,2,42600,1
42650,0.729697585105896,42650,0.60731834173202515,42650,7,42650,3.8904120045272612,42650,2,42650,1
42700,0.77547538280487061,42700,0.62196725606918335,42700,6.9990161418891432,42700,3.9060365964393671,42700,2,42700,1
42750,0.80507826805114746,42750,0.635090172290802,42750,7,42750,3.8976303925765059,42750,2,42750,1
42800,0.808740496635437,42800,0.652180552482605,42800,7,42800,3.8514046535284816,42800,2,42800,1
42850,0.82033753395080566,42850,0.67690050601959229,42850,7,42850,3.9205858552689241,42850,2,42850,1
42900,0.83071380853652954,42900,0.68147832155227661,42900,7,42900,3.9035138284704014,42900,2,42900,1
42950,0.85116124153137207,42950,0.69887387752532959,42950,7,42950,3.934869972499663,42950,2,42950,1
43000,0.809045672416687,43000,0.70772421360015869,43000,7,43000,3.955983595927032,43000,2,43000,1
43050,0.84719383716583252,43050,0.71687984466552734,43050,6.9296198397975033,43050,3.9542957194921198,43050,2,43050,1
43100,0.89175081253051758,43100,0.729392409324646,43100,7,43100,4.0203893776700985,43100,2,43100,1
43150,0.91189312934875488,43150,0.729087233543396,43150,6.9530403146779847,43150,3.9862332863191408,43150,2,43150,1
43200,0.93722343444824219,43200,0.74495679140090942,43200,7,43200,3.9507600002038257,43200,2,43200,1
43250,0.94363236427307129,43250,0.76296275854110718,43250,7,43250,3.9984172074525226,43250,2,43250,1
43300,0.95614492893218994,43300,0.766624927520752,43300,7,43300,3.9353878398852733,43300,2,43300,1
43350,0.98117005825042725,43350,0.78890347480773926,43350,7,43350,3.9424868860910642,43350,2,43350,1
43400,0.98117005825042725,43400,0.80050051212310791,43400,7,43400,4.0005988278430875,43400,2,43400,1
43450,0.98879969120025635,43450,0.80141603946685791,43450,6.9614248300733879,43450,3.9352546640302046,43450,2,43450,1
43500,1.0150456428527832,43500,0.82277899980545044,43500,7,43500,3.9676530923286251,43500,2,43500,1
43550,1.0278633832931519,43550,0.82827234268188477,43550,6.9710393062284961,43550,3.9843202823900676,43550,2,43550,1
43600,1.0513626337051392,43600,0.83468127250671387,43600,7,43600,3.9440227043332747,43600,2,43600,1
43650,1.0666218996047974,43650,0.85085606575012207,43650,7,43650,3.8811335609377666,43650,2,43650,1
43700,1.077303409576416,43700,0.87282943725585938,43700,7,43700,3.9525220209968817,43700,2,43700,1
43750,1.0919522047042847,43750,0.87130343914031982,43750,6.961101941022104,43750,3.9121210288770629,43750,2,43750,1
43800,1.1111788749694824,43800,0.886867880821228,43800,6.9936632258461868,43800,3.8819136683206334,43800,2,43800,1
43850,1.1319315433502197,43850,0.90182191133499146,43850,6.8934719393561457,43850,3.8769872486031387,43850,2,43850,1
43900,1.1786248683929443,43900,0.91250348091125488,43900,7,43900,3.8713367607853604,43900,2,43900,1
43950,1.1786248683929443,43950,0.922574520111084,43950,6.9715316162077254,43950,3.8125117368496526,43950,2,43950,1
44000,1.2085329294204712,44000,0.94210636615753174,44000,7,44000,3.845659934997383,44000,2,44000,1
44050,1.2115848064422607,44050,0.94576859474182129,44050,7,44050,3.7988043844818002,44050,2,44050,1
44100,1.2332530021667481,44100,0.96194338798522949,44100,7,44100,3.7611838463019676,44100,2,44100,1
44150,1.227759599685669,44150,0.9775078296661377,44150,6.9974753118373521,44150,3.7642675887388783,44150,2,44150,1
44200,1.2576677799224854,44200,0.98574787378311157,44200,7,44200,3.7354037747289408,44200,2,44200,1
44250,1.2720115184783936,44250,0.99856561422348022,44250,7,44250,3.7341005015674624,44250,2,44250,1
44300,1.2741477489471436,44300,1.0061953067779541,44300,7,44300,3.7455836089434249,44300,2,44300,1
44350,1.2912380695343018,44350,1.0101627111434937,44350,7,44350,3.7245424304593806,44350,2,44350,1
44400,1.3010039329528809,44400,1.0187078714370728,44400,6.9588384808555581,44400,3.6635940944665188,44400,2,44400,1
44450,1.3211463689804077,44450,1.034882664680481,44450,6.9949611219886139,44450,3.6434400511094029,44450,2,44450,1
44500,1.3364055156707764,44500,1.0449538230895996,44500,7,44500,3.593449914294963,44500,2,44500,1
44550,1.3528854846954346,44550,1.0602129697799683,44550,7,44550,3.5748562028041384,44550,2,44550,1
44600,1.3602100610733032,44600,1.0702841281890869,44600,6.9242173528954005,44600,3.5279927727598479,44600,2,44600,1
44650,1.38920259475708,44650,1.0849330425262451,44650,7,44650,3.4948021842252324,44650,2,44650,1
44700,1.3977477550506592,44700,1.0974456071853638,44700,6.9455239710671162,44700,3.4647854684717116,44700,2,44700,1
44750,1.4175846576690674,44750,1.1090426445007324,44750,6.9935231942661087,44750,3.4129816403345252,44750,2,44750,1
44800,1.4297921657562256,44800,1.1243019104003906,44800,7,44800,3.3250457129094584,44800,2,44800,1
44850,1.4355907440185547,44850,1.1468856334686279,44850,7,44850,3.4227797011264305,44850,2,44850,1
44900,1.4496291875839233,44900,1.1358989477157593,44900,7,44900,3.3927238908248021,44900,2,44900,1
44950,1.4630573987960815,44950,1.1426129341125488,44950,6.8754349473789418,44950,3.28777232598286,44950,2,44950,1
45000,1.4951016902923584,45000,1.1636707782745361,45000,6.9194383917704281,45000,3.2606080989898505,45000,2,45000,1
45050,1.5088350772857666,45050,1.1731315851211548,45050,6.9389821190956269,45050,3.2691149881995467,45050,2,45050,1
45100,1.5253150463104248,45100,1.1749626398086548,45100,6.926353017870964,45100,3.1983161506960829,45100,2,45100,1
45150,1.5472884178161621,45150,1.1896114349365234,45150,6.9960564266201146,45150,3.1497803808993114,45150,2,45150,1
45200,1.5543076992034912,45200,1.2015137672424316,45200,6.9998605861846377,45200,3.0652743403164147,45200,2,45200,1
45250,1.5707876682281494,45250,1.2204351425170898,45250,6.9887862222393613,45250,3.033963965716814,45250,2,45250,1
45300,1.5903196334838867,45300,1.2308114767074585,45300,7,45300,3.0112342893140633,45300,2,45300,1
45350,1.6034424304962158,45350,1.2384411096572876,45350,7,45350,3.0101844992671674,45350,2,45350,1
45400,1.6074098348617554,45400,1.2405774593353272,45400,7,45400,2.9676102549692538,45400,2,45400,1
45450,1.617480993270874,45450,1.2485121488571167,45450,6.905648088149551,45450,2.9219377241051516,45450,2,45450,1
45500,1.6470838785171509,45500,1.2570573091506958,45500,6.8516326553030753,45500,2.8911511019776048,45500,2,45500,1
45550,1.6751610040664673,45550,1.2628560066223145,45550,6.8107140565010278,45550,2.8458480763977629,45550,2,45550,1
45600,1.7026276588439941,45600,1.270790696144104,45600,6.8924510549212918,45600,2.8072595461336283,45600,2,45600,1
45650,1.7075107097625732,45650,1.2775049209594727,45650,7,45650,2.7606902735905345,45650,2,45650,1
45700,1.694387674331665,45700,1.2854396104812622,45700,6.9805680046333825,45700,2.70633710875967,45700,2,45700,1
45750,1.7093417644500732,45750,1.2949002981185913,45750,7,45750,2.6343764668992682,45750,2,45750,1
45800,1.7099521160125732,45800,1.3080233335494995,45800,6.9283592088170272,45800,2.5977740389878456,45800,2,45800,1
45850,1.7337565422058106,45850,1.3153476715087891,45850,6.9784070287285696,45850,2.5679678420886334,45850,2,45850,1
45900,1.73711359500885,45900,1.3205358982086182,45900,6.9679305331640515,45900,2.4878355828323917,45900,2,45900,1
45950,1.7496261596679688,45950,1.3342691659927368,45950,6.9462289768745347,45950,2.4815933223008479,45950,2,45950,1
46000,1.7648853063583374,46000,1.3351846933364868,46000,6.9484100301289464,46000,2.4011476695799443,46000,2,46000,1
46050,1.7764824628829956,46050,1.348002552986145,46050,6.95165883737647,46050,2.3164652493753195,46050,2,46050,1
46100,1.7874691486358643,46100,1.3629566431045532,46100,6.8482973335703825,46100,2.2556024594401212,46100,2,46100,1
46150,1.8182927370071411,46150,1.3745536804199219,46150,6.8289099569481984,46150,2.2435664813694287,46150,2,46150,1
46200,1.8372142314910889,46200,1.3766899108886719,46200,6.8664203196234928,46200,2.2322147980914666,46200,2,46200,1
46250,1.844843864440918,46250,1.3763847351074219,46250,6.9236677600870982,46250,2.1817765903822268,46250,2,46250,1
46300,1.845759391784668,46300,1.381572961807251,46300,6.9040972857284819,46300,2.0740056334347532,46300,2,46300,1
46350,1.8579668998718262,46350,1.3977477550506592,46350,6.876079133889573,46350,2.0529011597282287,46350,2,46350,1
46400,1.8723105192184448,46400,1.3998841047286987,46400,6.843741321037113,46400,2.017557230892574,46400,2,46400,1
46450,1.8881802558898926,46450,1.4029358625411987,46450,6.8132445078163739,46450,1.9695364021079505,46450,2,46450,1
46500,1.9043550491333008,46500,1.4075136184692383,46500,6.80376509993192,46500,1.8963617162595243,46500,2,46500,1
46550,1.9168676137924194,46550,1.4166691303253174,46550,6.7647563022757558,46550,1.869391034942272,46550,2,46550,1
46600,1.9342631101608276,46600,1.4178898334503174,46600,6.8007721183380481,46600,1.8017713066347847,46600,2,46600,1
46650,1.9379253387451172,46650,1.425519585609436,46650,6.770370424475133,46650,1.6942052114849331,46650,2,46650,1
46700,1.9513535499572754,46700,1.4413892030715942,46700,6.756679247653997,46700,1.6813602145817894,46700,2,46700,1
46750,1.9620349407196045,46750,1.4413892030715942,46750,6.7469915856191607,46750,1.5822958195988539,46750,2,46750,1
46800,1.9714957475662231,46800,1.4554276466369629,46800,6.6715076555621087,46800,1.5387498849501726,46800,2,46800,1
46850,1.9928586483001709,46850,1.460615873336792,46850,6.6749967362619316,46850,1.529687622718245,46850,2,46850,1
46900,2.00140380859375,46900,1.458174467086792,46900,6.619844429486208,46900,1.4904478228284293,46900,2,46900,1
46950,2.0194098949432373,46950,1.459089994430542,46950,6.6133924640227635,46950,1.4285079789872981,46950,2,46950,1
47000,2.0291757583618164,47000,1.4636677503585815,47000,6.535672128841834,47000,1.3591559003422264,47000,2,47000,1
47050,2.0511488914489746,47050,1.4700765609741211,47050,6.5365510475758057,47050,1.3235437474030012,47050,2,47050,1
47100,2.0599994659423828,47100,1.4706869125366211,47100,6.51727812921246,47100,1.2812096969114388,47100,2,47100,1
47150,2.0706808567047119,47150,1.4716024398803711,47150,6.4678515027328736,47150,1.2153100061909339,47150,2,47150,1
47200,2.08624529838562,47200,1.4764854907989502,47200,6.4482871964046016,47200,1.1508121403155307,47200,2,47200,1
47250,2.0966215133666992,47250,1.4816735982894898,47250,6.3867002039086023,47250,1.1059048436342223,47250,2,47250,1
47300,2.1140172481536865,47300,1.4835047721862793,47300,6.3667315508533244,47300,1.0419871131931862,47300,2,47300,1
47350,2.1243934631347656,47350,1.4883877038955689,47350,6.3326314353560642,47350,0.99903068693608688,47350,2,47350,1
47400,2.1362957954406738,47400,1.4896084070205689,47400,6.3042575977662354,47400,0.91895076872188175,47400,2,47400,1
47450,2.1466720104217529,47450,1.4972381591796875,47450,6.2369862911802025,47450,0.90358263427780994,47450,2,47450,1
47500,2.1637623310089111,47500,1.4935758113861084,47500,6.1750335318715273,47500,0.83618258967856662,47500,2,47500,1
47550,2.1808526515960693,47550,1.4978485107421875,47550,6.203710298336798,47550,0.8089211260370015,47550,2,47550,1
47600,2.1811578273773193,47600,1.4951016902923584,47600,6.16373162863985,47600,0.7607565748746149,47600,2,47600,1
47650,2.1909239292144775,47650,1.4951016902923584,47650,6.1155036874761306,47650,0.70564508515923863,47650,2,47650,1
47700,2.2022156715393066,47700,1.4963223934173584,47700,6.0509164096057493,47700,0.61479922371107054,47700,2,47700,1
47750,2.2168645858764648,47750,1.5045624971389771,47750,6.02744964211524,47750,0.58573149732945917,47750,2,47750,1
47800,2.2244942188262939,47800,1.5027314424514771,47800,5.9448027800729308,47800,0.51614667619585064,47800,2,47800,1
47850,2.2421948909759521,47850,1.5073091983795166,47850,5.9180167129612231,47850,0.45808648047041262,47850,2,47850,1
47900,2.2507400512695312,47900,1.5103609561920166,47900,5.85395319370784,47900,0.4209786249827816,47900,2,47900,1
